Watching for file changes with StatReloader
[03/Apr/2026 20:24:40] "GET /api/tasks/tasks/ HTTP/1.1" 200 979
[03/Apr/2026 20:24:40] "GET /api/accounts/users/ HTTP/1.1" 200 2858
[03/Apr/2026 20:24:40] "GET /api/tasks/tasks/ HTTP/1.1" 200 979
[03/Apr/2026 20:24:40] "GET /api/tasks/projects/ HTTP/1.1" 200 275
[03/Apr/2026 20:24:40] "GET /api/accounts/users/ HTTP/1.1" 200 2858
C:\Users\ADMIN\Desktop\StartupOS\tasks_app\views.py changed, reloading.
Watching for file changes with StatReloader
C:\Users\ADMIN\Desktop\StartupOS\tasks_app\views.py changed, reloading.
Watching for file changes with StatReloader
[03/Apr/2026 20:28:26] "GET /api/accounts/me/ HTTP/1.1" 200 2424
[03/Apr/2026 20:28:26] "GET /api/accounts/me/ HTTP/1.1" 200 2424
[03/Apr/2026 20:28:28] "POST /api/accounts/login/ HTTP/1.1" 200 3097
[03/Apr/2026 20:28:28] "GET /api/tasks/tasks/ HTTP/1.1" 200 979
[03/Apr/2026 20:28:28] "GET /api/tasks/projects/ HTTP/1.1" 200 275
[03/Apr/2026 20:28:28] "GET /api/notifications/ HTTP/1.1" 200 375
[03/Apr/2026 20:28:28] "GET /api/tasks/tasks/ HTTP/1.1" 200 979
[03/Apr/2026 20:28:28] "GET /api/tasks/projects/ HTTP/1.1" 200 275
[03/Apr/2026 20:28:28] "GET /api/accounts/users/ HTTP/1.1" 200 2858
[03/Apr/2026 20:28:28] "GET /api/notifications/ HTTP/1.1" 200 375
[03/Apr/2026 20:28:28] "GET /api/accounts/users/ HTTP/1.1" 200 2858
[03/Apr/2026 20:28:36] "GET /api/notifications/ HTTP/1.1" 200 375
[03/Apr/2026 20:28:36] "GET /api/tasks/tasks/ HTTP/1.1" 200 979
[03/Apr/2026 20:28:36] "GET /api/audit-logs/ HTTP/1.1" 200 5293
[03/Apr/2026 20:28:36] "GET /api/requests/ HTTP/1.1" 200 1123
[03/Apr/2026 20:28:36] "GET /api/notifications/ HTTP/1.1" 200 375
[03/Apr/2026 20:28:36] "GET /api/audit-logs/ HTTP/1.1" 200 5293
[03/Apr/2026 20:28:36] "GET /api/tasks/tasks/ HTTP/1.1" 200 979
[03/Apr/2026 20:28:36] "GET /api/requests/ HTTP/1.1" 200 1123
[03/Apr/2026 20:29:00] "GET /api/tasks/projects/ HTTP/1.1" 200 275
[03/Apr/2026 20:29:00] "GET /api/tasks/tasks/ HTTP/1.1" 200 979
[03/Apr/2026 20:29:00] "GET /api/tasks/projects/ HTTP/1.1" 200 275
[03/Apr/2026 20:29:00] "GET /api/tasks/tasks/ HTTP/1.1" 200 979
[03/Apr/2026 20:29:00] "GET /api/accounts/users/ HTTP/1.1" 200 2858
[03/Apr/2026 20:29:00] "GET /api/accounts/users/ HTTP/1.1" 200 2858
[03/Apr/2026 20:29:08] "OPTIONS /api/tasks/tasks/1/ HTTP/1.1" 200 0
[03/Apr/2026 20:29:08] "PATCH /api/tasks/tasks/1/ HTTP/1.1" 200 469
[03/Apr/2026 20:29:08] "GET /api/tasks/tasks/ HTTP/1.1" 200 986
[03/Apr/2026 20:32:15] "POST /api/accounts/logout/ HTTP/1.1" 205 0
[03/Apr/2026 20:32:48] "POST /api/accounts/login/ HTTP/1.1" 200 1255
[03/Apr/2026 20:32:50] "POST /api/accounts/login/ HTTP/1.1" 200 1255
[03/Apr/2026 20:32:50] "GET /api/notifications/ HTTP/1.1" 200 1381
[03/Apr/2026 20:32:50] "GET /api/tasks/tasks/ HTTP/1.1" 200 986
[03/Apr/2026 20:32:50] "GET /api/requests/ HTTP/1.1" 200 1123
[03/Apr/2026 20:32:50] "GET /api/audit-logs/ HTTP/1.1" 200 6025
[03/Apr/2026 20:32:50] "GET /api/tasks/tasks/ HTTP/1.1" 200 986
[03/Apr/2026 20:32:50] "GET /api/notifications/ HTTP/1.1" 200 1381
[03/Apr/2026 20:32:51] "GET /api/audit-logs/ HTTP/1.1" 200 6025
[03/Apr/2026 20:32:51] "GET /api/requests/ HTTP/1.1" 200 1123
[03/Apr/2026 20:32:51] "GET /api/notifications/ HTTP/1.1" 200 1381
[03/Apr/2026 20:32:51] "GET /api/notifications/ HTTP/1.1" 200 1381
[03/Apr/2026 20:32:59] "GET /api/roles/roles/ HTTP/1.1" 200 2063
[03/Apr/2026 20:32:59] "GET /api/accounts/users/ HTTP/1.1" 200 2858
[03/Apr/2026 20:32:59] "GET /api/roles/roles/ HTTP/1.1" 200 2063
[03/Apr/2026 20:32:59] "GET /api/accounts/users/ HTTP/1.1" 200 2858
[03/Apr/2026 20:33:10] "GET /api/roles/permissions/ HTTP/1.1" 200 1060
[03/Apr/2026 20:33:10] "GET /api/roles/roles/ HTTP/1.1" 200 2063
[03/Apr/2026 20:33:10] "GET /api/roles/permissions/ HTTP/1.1" 200 1060
[03/Apr/2026 20:33:10] "GET /api/roles/roles/ HTTP/1.1" 200 2063
[03/Apr/2026 20:34:00] "GET /api/roles/roles/ HTTP/1.1" 200 2063
[03/Apr/2026 20:34:00] "GET /api/accounts/users/ HTTP/1.1" 200 2858
[03/Apr/2026 20:34:00] "GET /api/roles/roles/ HTTP/1.1" 200 2063
[03/Apr/2026 20:34:00] "GET /api/accounts/users/ HTTP/1.1" 200 2858
[03/Apr/2026 20:34:52] "GET /api/roles/permissions/ HTTP/1.1" 200 1060
[03/Apr/2026 20:34:52] "GET /api/roles/roles/ HTTP/1.1" 200 2063
[03/Apr/2026 20:34:52] "GET /api/roles/permissions/ HTTP/1.1" 200 1060
[03/Apr/2026 20:34:52] "GET /api/roles/roles/ HTTP/1.1" 200 2063
[03/Apr/2026 20:36:02] "GET /api/tasks/tasks/ HTTP/1.1" 200 986
[03/Apr/2026 20:36:02] "GET /api/tasks/projects/ HTTP/1.1" 200 275
[03/Apr/2026 20:36:02] "GET /api/tasks/tasks/ HTTP/1.1" 200 986
[03/Apr/2026 20:36:02] "GET /api/tasks/projects/ HTTP/1.1" 200 275
[03/Apr/2026 20:36:02] "GET /api/accounts/users/ HTTP/1.1" 200 2858
[03/Apr/2026 20:36:02] "GET /api/accounts/users/ HTTP/1.1" 200 2858
[03/Apr/2026 20:36:07] "OPTIONS /api/tasks/tasks/2/ HTTP/1.1" 200 0
[03/Apr/2026 20:36:07] "PATCH /api/tasks/tasks/2/ HTTP/1.1" 200 471
[03/Apr/2026 20:36:07] "GET /api/tasks/tasks/ HTTP/1.1" 200 993
[03/Apr/2026 20:36:15] "PATCH /api/tasks/tasks/2/ HTTP/1.1" 200 464
[03/Apr/2026 20:36:15] "GET /api/tasks/tasks/ HTTP/1.1" 200 986
[03/Apr/2026 20:36:19] "PATCH /api/tasks/tasks/2/ HTTP/1.1" 200 464
[03/Apr/2026 20:36:19] "GET /api/tasks/tasks/ HTTP/1.1" 200 986
[03/Apr/2026 20:36:35] "GET /api/requests/ HTTP/1.1" 200 1123
[03/Apr/2026 20:36:35] "GET /api/accounts/users/ HTTP/1.1" 200 2858
[03/Apr/2026 20:36:35] "GET /api/requests/ HTTP/1.1" 200 1123
[03/Apr/2026 20:36:35] "GET /api/accounts/users/ HTTP/1.1" 200 2858
[03/Apr/2026 20:36:35] "GET /api/notifications/ HTTP/1.1" 200 2347
[03/Apr/2026 20:36:35] "GET /api/audit-logs/ HTTP/1.1" 200 6832
[03/Apr/2026 20:36:36] "GET /api/tasks/tasks/ HTTP/1.1" 200 986
[03/Apr/2026 20:36:36] "GET /api/requests/ HTTP/1.1" 200 1123
[03/Apr/2026 20:36:36] "GET /api/audit-logs/ HTTP/1.1" 200 6832
[03/Apr/2026 20:36:36] "GET /api/tasks/tasks/ HTTP/1.1" 200 986
[03/Apr/2026 20:36:36] "GET /api/notifications/ HTTP/1.1" 200 2347
[03/Apr/2026 20:36:36] "GET /api/requests/ HTTP/1.1" 200 1123
[03/Apr/2026 20:43:37] "GET /api/tasks/tasks/ HTTP/1.1" 200 986
[03/Apr/2026 20:43:37] "GET /api/notifications/ HTTP/1.1" 200 2347
[03/Apr/2026 20:43:37] "GET /api/audit-logs/ HTTP/1.1" 200 6832
[03/Apr/2026 20:43:37] "GET /api/notifications/ HTTP/1.1" 200 2347
[03/Apr/2026 20:43:37] "GET /api/requests/ HTTP/1.1" 200 1123
[03/Apr/2026 20:43:37] "GET /api/tasks/tasks/ HTTP/1.1" 200 986
[03/Apr/2026 20:43:37] "GET /api/audit-logs/ HTTP/1.1" 200 6832
[03/Apr/2026 20:43:38] "GET /api/requests/ HTTP/1.1" 200 1123
[03/Apr/2026 20:43:39] "GET /api/requests/ HTTP/1.1" 200 1123
[03/Apr/2026 20:43:39] "GET /api/accounts/users/ HTTP/1.1" 200 2858
[03/Apr/2026 20:43:39] "GET /api/requests/ HTTP/1.1" 200 1123
[03/Apr/2026 20:43:39] "GET /api/accounts/users/ HTTP/1.1" 200 2858
C:\Users\ADMIN\Desktop\StartupOS\config\settings.py changed, reloading.
Watching for file changes with StatReloader
[03/Apr/2026 20:47:59] "GET /api/accounts/me/ HTTP/1.1" 200 585
[03/Apr/2026 20:47:59] "GET /api/accounts/me/ HTTP/1.1" 200 585
[03/Apr/2026 20:47:59,397] - Broken pipe from ('127.0.0.1', 55699)
[03/Apr/2026 20:47:59,404] - Broken pipe from ('127.0.0.1', 53725)
[03/Apr/2026 20:47:59,429] - Broken pipe from ('127.0.0.1', 52149)
[03/Apr/2026 20:47:59,430] - Broken pipe from ('127.0.0.1', 63107)
[03/Apr/2026 20:47:59,447] - Broken pipe from ('127.0.0.1', 63996)
[03/Apr/2026 20:47:59,453] - Broken pipe from ('127.0.0.1', 62209)
[03/Apr/2026 20:47:59,456] - Broken pipe from ('127.0.0.1', 51639)
[03/Apr/2026 20:47:59] "GET /api/accounts/me/ HTTP/1.1" 200 585
[03/Apr/2026 20:47:59] "GET /api/accounts/me/ HTTP/1.1" 200 585
Bad Request: /api/accounts/signup/
[03/Apr/2026 20:49:23] "POST /api/accounts/signup/ HTTP/1.1" 400 110
[03/Apr/2026 20:49:29] "POST /api/accounts/login/ HTTP/1.1" 200 1255
[03/Apr/2026 20:49:30] "GET /api/audit-logs/ HTTP/1.1" 200 6832
[03/Apr/2026 20:49:30] "GET /api/tasks/tasks/ HTTP/1.1" 200 986
[03/Apr/2026 20:49:30] "GET /api/requests/ HTTP/1.1" 200 1123
[03/Apr/2026 20:49:30] "GET /api/notifications/ HTTP/1.1" 200 2347
[03/Apr/2026 20:49:30] "GET /api/notifications/ HTTP/1.1" 200 2347
[03/Apr/2026 20:49:30] "GET /api/tasks/tasks/ HTTP/1.1" 200 986
[03/Apr/2026 20:49:30] "GET /api/audit-logs/ HTTP/1.1" 200 6832
[03/Apr/2026 20:49:30] "GET /api/requests/ HTTP/1.1" 200 1123
[03/Apr/2026 20:49:30] "GET /api/notifications/ HTTP/1.1" 200 2347
[03/Apr/2026 20:49:30] "GET /api/notifications/ HTTP/1.1" 200 2347
[03/Apr/2026 20:49:35] "GET /api/tasks/tasks/ HTTP/1.1" 200 986
[03/Apr/2026 20:49:35] "GET /api/tasks/projects/ HTTP/1.1" 200 275
[03/Apr/2026 20:49:35] "GET /api/tasks/tasks/ HTTP/1.1" 200 986
[03/Apr/2026 20:49:35] "GET /api/tasks/projects/ HTTP/1.1" 200 275
[03/Apr/2026 20:49:35] "GET /api/accounts/users/ HTTP/1.1" 200 2858
[03/Apr/2026 20:49:35] "GET /api/accounts/users/ HTTP/1.1" 200 2858
[03/Apr/2026 20:49:40] "PATCH /api/tasks/tasks/2/ HTTP/1.1" 200 464
[03/Apr/2026 20:49:40] "GET /api/tasks/tasks/ HTTP/1.1" 200 986
[03/Apr/2026 20:49:42] "PATCH /api/tasks/tasks/2/ HTTP/1.1" 200 471
[03/Apr/2026 20:49:42] "GET /api/tasks/tasks/ HTTP/1.1" 200 993
[03/Apr/2026 20:49:44] "GET /api/tasks/activity-logs/?task=2 HTTP/1.1" 200 1841
[03/Apr/2026 20:49:50] "GET /api/tasks/activity-logs/?task=1 HTTP/1.1" 200 358
[03/Apr/2026 20:49:54] "PATCH /api/tasks/tasks/1/ HTTP/1.1" 200 473
[03/Apr/2026 20:49:54] "GET /api/tasks/tasks/ HTTP/1.1" 200 997
[03/Apr/2026 20:49:54] "GET /api/tasks/activity-logs/?task=1 HTTP/1.1" 200 722
[03/Apr/2026 20:50:02] "PATCH /api/tasks/tasks/1/ HTTP/1.1" 200 466
[03/Apr/2026 20:50:02] "GET /api/tasks/tasks/ HTTP/1.1" 200 990
[03/Apr/2026 20:50:02] "GET /api/tasks/activity-logs/?task=1 HTTP/1.1" 200 1029
[03/Apr/2026 20:50:06] "GET /api/tasks/tasks/ HTTP/1.1" 200 990
[03/Apr/2026 20:50:06] "GET /api/notifications/ HTTP/1.1" 200 3640
[03/Apr/2026 20:50:06] "GET /api/audit-logs/ HTTP/1.1" 200 7474
[03/Apr/2026 20:50:06] "GET /api/notifications/ HTTP/1.1" 200 3640
[03/Apr/2026 20:50:06] "GET /api/requests/ HTTP/1.1" 200 1123
[03/Apr/2026 20:50:06] "GET /api/audit-logs/ HTTP/1.1" 200 7474
[03/Apr/2026 20:50:06] "GET /api/tasks/tasks/ HTTP/1.1" 200 990
[03/Apr/2026 20:50:06] "GET /api/requests/ HTTP/1.1" 200 1123
[03/Apr/2026 20:50:13] "OPTIONS /api/audit-logs/26/ HTTP/1.1" 200 0
[03/Apr/2026 20:50:13] "OPTIONS /api/audit-logs/26/ HTTP/1.1" 200 0
[03/Apr/2026 20:50:13] "GET /api/audit-logs/26/ HTTP/1.1" 200 466
[03/Apr/2026 20:50:13] "GET /api/audit-logs/26/ HTTP/1.1" 200 466
[03/Apr/2026 20:50:18] "GET /api/tasks/tasks/ HTTP/1.1" 200 990
[03/Apr/2026 20:50:18] "GET /api/notifications/ HTTP/1.1" 200 3640
[03/Apr/2026 20:50:18] "GET /api/audit-logs/ HTTP/1.1" 200 7474
[03/Apr/2026 20:50:18] "GET /api/requests/ HTTP/1.1" 200 1123
[03/Apr/2026 20:50:18] "GET /api/notifications/ HTTP/1.1" 200 3640
[03/Apr/2026 20:50:18] "GET /api/audit-logs/ HTTP/1.1" 200 7474
[03/Apr/2026 20:50:18] "GET /api/tasks/tasks/ HTTP/1.1" 200 990
[03/Apr/2026 20:50:18] "GET /api/requests/ HTTP/1.1" 200 1123
[03/Apr/2026 20:50:23] "GET /api/requests/ HTTP/1.1" 200 1123
[03/Apr/2026 20:50:23] "GET /api/accounts/users/ HTTP/1.1" 200 2858
[03/Apr/2026 20:50:23] "GET /api/requests/ HTTP/1.1" 200 1123
[03/Apr/2026 20:50:23] "GET /api/accounts/users/ HTTP/1.1" 200 2858
[03/Apr/2026 20:50:24] "GET /api/tasks/projects/ HTTP/1.1" 200 275
[03/Apr/2026 20:50:24] "GET /api/tasks/tasks/ HTTP/1.1" 200 990
[03/Apr/2026 20:50:24] "GET /api/tasks/projects/ HTTP/1.1" 200 275
[03/Apr/2026 20:50:24] "GET /api/accounts/users/ HTTP/1.1" 200 2858
[03/Apr/2026 20:50:24] "GET /api/tasks/tasks/ HTTP/1.1" 200 990
[03/Apr/2026 20:50:24] "GET /api/accounts/users/ HTTP/1.1" 200 2858
[03/Apr/2026 20:50:26] "GET /api/tasks/activity-logs/?task=1 HTTP/1.1" 200 1029
[03/Apr/2026 20:50:31] "PATCH /api/tasks/tasks/1/ HTTP/1.1" 200 462
[03/Apr/2026 20:50:31] "GET /api/tasks/tasks/ HTTP/1.1" 200 986
[03/Apr/2026 20:50:31] "GET /api/tasks/activity-logs/?task=1 HTTP/1.1" 200 1394
[03/Apr/2026 20:50:34] "GET /api/audit-logs/ HTTP/1.1" 200 7610
[03/Apr/2026 20:50:34] "GET /api/notifications/ HTTP/1.1" 200 3640
[03/Apr/2026 20:50:34] "GET /api/tasks/tasks/ HTTP/1.1" 200 986
[03/Apr/2026 20:50:34] "GET /api/audit-logs/ HTTP/1.1" 200 7610
[03/Apr/2026 20:50:34] "GET /api/requests/ HTTP/1.1" 200 1123
[03/Apr/2026 20:50:34] "GET /api/notifications/ HTTP/1.1" 200 3640
[03/Apr/2026 20:50:34] "GET /api/tasks/tasks/ HTTP/1.1" 200 986
[03/Apr/2026 20:50:34] "GET /api/requests/ HTTP/1.1" 200 1123
[03/Apr/2026 20:50:40] "OPTIONS /api/audit-logs/28/ HTTP/1.1" 200 0
[03/Apr/2026 20:50:40] "OPTIONS /api/audit-logs/28/ HTTP/1.1" 200 0
[03/Apr/2026 20:50:40] "GET /api/audit-logs/28/ HTTP/1.1" 200 459
[03/Apr/2026 20:50:40] "GET /api/audit-logs/28/ HTTP/1.1" 200 459
[03/Apr/2026 20:50:50] "GET /api/tasks/tasks/ HTTP/1.1" 200 986
[03/Apr/2026 20:50:50] "GET /api/audit-logs/ HTTP/1.1" 200 7610
[03/Apr/2026 20:50:50] "GET /api/requests/ HTTP/1.1" 200 1123
[03/Apr/2026 20:50:50] "GET /api/notifications/ HTTP/1.1" 200 3640
[03/Apr/2026 20:50:50] "GET /api/tasks/tasks/ HTTP/1.1" 200 986
[03/Apr/2026 20:50:50] "GET /api/audit-logs/ HTTP/1.1" 200 7610
[03/Apr/2026 20:50:50] "GET /api/notifications/ HTTP/1.1" 200 3640
[03/Apr/2026 20:50:50] "GET /api/requests/ HTTP/1.1" 200 1123
[03/Apr/2026 20:52:04] "GET /api/tasks/tasks/ HTTP/1.1" 200 986
[03/Apr/2026 20:52:04] "GET /api/tasks/projects/ HTTP/1.1" 200 275
[03/Apr/2026 20:52:04] "GET /api/tasks/tasks/ HTTP/1.1" 200 986
[03/Apr/2026 20:52:04] "GET /api/tasks/projects/ HTTP/1.1" 200 275
[03/Apr/2026 20:52:04] "GET /api/accounts/users/ HTTP/1.1" 200 2858
[03/Apr/2026 20:52:04] "GET /api/accounts/users/ HTTP/1.1" 200 2858
[03/Apr/2026 20:52:07] "PATCH /api/tasks/tasks/2/ HTTP/1.1" 200 464
[03/Apr/2026 20:52:07] "GET /api/tasks/tasks/ HTTP/1.1" 200 979
[03/Apr/2026 20:52:09] "GET /api/audit-logs/ HTTP/1.1" 200 7742
[03/Apr/2026 20:52:09] "GET /api/notifications/ HTTP/1.1" 200 3963
[03/Apr/2026 20:52:09] "GET /api/tasks/tasks/ HTTP/1.1" 200 979
[03/Apr/2026 20:52:09] "GET /api/requests/ HTTP/1.1" 200 1123
[03/Apr/2026 20:52:09] "GET /api/audit-logs/ HTTP/1.1" 200 7742
[03/Apr/2026 20:52:09] "GET /api/tasks/tasks/ HTTP/1.1" 200 979
[03/Apr/2026 20:52:09] "GET /api/notifications/ HTTP/1.1" 200 3963
[03/Apr/2026 20:52:09] "GET /api/requests/ HTTP/1.1" 200 1123
[03/Apr/2026 20:52:34] "GET /api/requests/ HTTP/1.1" 200 1123
[03/Apr/2026 20:52:34] "GET /api/accounts/users/ HTTP/1.1" 200 2858
[03/Apr/2026 20:52:35] "GET /api/requests/ HTTP/1.1" 200 1123
[03/Apr/2026 20:52:35] "GET /api/accounts/users/ HTTP/1.1" 200 2858
[03/Apr/2026 20:52:43] "GET /api/notifications/ HTTP/1.1" 200 3963
[03/Apr/2026 20:52:43] "GET /api/tasks/tasks/ HTTP/1.1" 200 979
[03/Apr/2026 20:52:43] "GET /api/audit-logs/ HTTP/1.1" 200 7742
[03/Apr/2026 20:52:43] "GET /api/requests/ HTTP/1.1" 200 1123
[03/Apr/2026 20:52:43] "GET /api/notifications/ HTTP/1.1" 200 3963
[03/Apr/2026 20:52:43] "GET /api/tasks/tasks/ HTTP/1.1" 200 979
[03/Apr/2026 20:52:43] "GET /api/audit-logs/ HTTP/1.1" 200 7742
[03/Apr/2026 20:52:43] "GET /api/requests/ HTTP/1.1" 200 1123
[03/Apr/2026 20:58:15] "GET /api/requests/ HTTP/1.1" 200 1123
[03/Apr/2026 20:58:15] "GET /api/accounts/users/ HTTP/1.1" 200 2858
[03/Apr/2026 20:58:15] "GET /api/requests/ HTTP/1.1" 200 1123
[03/Apr/2026 20:58:15] "GET /api/accounts/users/ HTTP/1.1" 200 2858
[03/Apr/2026 20:58:45] "GET /api/accounts/users/ HTTP/1.1" 200 2858
[03/Apr/2026 20:58:45] "GET /api/accounts/users/ HTTP/1.1" 200 2858
[03/Apr/2026 20:59:23] "POST /api/requests/ HTTP/1.1" 201 373
[03/Apr/2026 20:59:23] "GET /api/requests/ HTTP/1.1" 200 1497
[03/Apr/2026 20:59:23] "GET /api/accounts/users/ HTTP/1.1" 200 2858
[03/Apr/2026 20:59:23] "GET /api/requests/ HTTP/1.1" 200 1497
[03/Apr/2026 20:59:23] "GET /api/accounts/users/ HTTP/1.1" 200 2858
[03/Apr/2026 20:59:58] "GET /api/tasks/tasks/ HTTP/1.1" 200 979
[03/Apr/2026 20:59:58] "GET /api/requests/ HTTP/1.1" 200 1497
[03/Apr/2026 20:59:58] "GET /api/tasks/tasks/ HTTP/1.1" 200 979
[03/Apr/2026 20:59:58] "GET /api/audit-logs/ HTTP/1.1" 200 7837
[03/Apr/2026 20:59:58] "GET /api/notifications/ HTTP/1.1" 200 3963
[03/Apr/2026 20:59:58] "GET /api/audit-logs/ HTTP/1.1" 200 7837
[03/Apr/2026 20:59:58] "GET /api/notifications/ HTTP/1.1" 200 3963
[03/Apr/2026 20:59:58] "GET /api/requests/ HTTP/1.1" 200 1497
[03/Apr/2026 21:00:05] "GET /api/tasks/projects/ HTTP/1.1" 200 275
[03/Apr/2026 21:00:05] "GET /api/tasks/tasks/ HTTP/1.1" 200 979
[03/Apr/2026 21:00:05] "GET /api/tasks/projects/ HTTP/1.1" 200 275
[03/Apr/2026 21:00:05] "GET /api/accounts/users/ HTTP/1.1" 200 2858
[03/Apr/2026 21:00:05] "GET /api/tasks/tasks/ HTTP/1.1" 200 979
[03/Apr/2026 21:00:05] "GET /api/accounts/users/ HTTP/1.1" 200 2858
[03/Apr/2026 21:00:08] "PATCH /api/tasks/tasks/2/ HTTP/1.1" 200 464
[03/Apr/2026 21:00:08] "GET /api/tasks/tasks/ HTTP/1.1" 200 979
[03/Apr/2026 21:00:09] "GET /api/audit-logs/ HTTP/1.1" 200 7996
[03/Apr/2026 21:00:09] "GET /api/tasks/tasks/ HTTP/1.1" 200 979
[03/Apr/2026 21:00:09] "GET /api/notifications/ HTTP/1.1" 200 4286
[03/Apr/2026 21:00:09] "GET /api/requests/ HTTP/1.1" 200 1497
[03/Apr/2026 21:00:09] "GET /api/audit-logs/ HTTP/1.1" 200 7996
[03/Apr/2026 21:00:09] "GET /api/tasks/tasks/ HTTP/1.1" 200 979
[03/Apr/2026 21:00:09] "GET /api/notifications/ HTTP/1.1" 200 4286
[03/Apr/2026 21:00:09] "GET /api/requests/ HTTP/1.1" 200 1497
[03/Apr/2026 21:01:23] "OPTIONS /api/audit-logs/31/ HTTP/1.1" 200 0
[03/Apr/2026 21:01:23] "GET /api/audit-logs/31/ HTTP/1.1" 200 455
[03/Apr/2026 21:01:23] "GET /api/audit-logs/31/ HTTP/1.1" 200 455
[03/Apr/2026 21:01:27] "GET /api/tasks/tasks/ HTTP/1.1" 200 979
[03/Apr/2026 21:01:27] "GET /api/audit-logs/ HTTP/1.1" 200 7996
[03/Apr/2026 21:01:27] "GET /api/notifications/ HTTP/1.1" 200 4286
[03/Apr/2026 21:01:27] "GET /api/requests/ HTTP/1.1" 200 1497
[03/Apr/2026 21:01:27] "GET /api/tasks/tasks/ HTTP/1.1" 200 979
[03/Apr/2026 21:01:27] "GET /api/audit-logs/ HTTP/1.1" 200 7996
[03/Apr/2026 21:01:27] "GET /api/notifications/ HTTP/1.1" 200 4286
[03/Apr/2026 21:01:27] "GET /api/requests/ HTTP/1.1" 200 1497
[03/Apr/2026 21:01:29] "GET /api/audit-logs/31/ HTTP/1.1" 200 455
[03/Apr/2026 21:01:29] "GET /api/audit-logs/31/ HTTP/1.1" 200 455
[03/Apr/2026 21:01:38] "GET /api/audit-logs/ HTTP/1.1" 200 7996
[03/Apr/2026 21:01:38] "GET /api/notifications/ HTTP/1.1" 200 4286
[03/Apr/2026 21:01:38] "GET /api/tasks/tasks/ HTTP/1.1" 200 979
[03/Apr/2026 21:01:38] "GET /api/audit-logs/ HTTP/1.1" 200 7996
[03/Apr/2026 21:01:38] "GET /api/tasks/tasks/ HTTP/1.1" 200 979
[03/Apr/2026 21:01:38] "GET /api/notifications/ HTTP/1.1" 200 4286
[03/Apr/2026 21:01:38] "GET /api/requests/ HTTP/1.1" 200 1497
[03/Apr/2026 21:01:38] "GET /api/requests/ HTTP/1.1" 200 1497
[03/Apr/2026 21:02:57] "GET /api/requests/ HTTP/1.1" 200 1497
[03/Apr/2026 21:02:57] "GET /api/accounts/users/ HTTP/1.1" 200 2858
[03/Apr/2026 21:02:57] "GET /api/requests/ HTTP/1.1" 200 1497
[03/Apr/2026 21:02:57] "GET /api/accounts/users/ HTTP/1.1" 200 2858
[03/Apr/2026 21:03:20] "GET /api/notifications/ HTTP/1.1" 200 4286
[03/Apr/2026 21:03:20] "GET /api/tasks/tasks/ HTTP/1.1" 200 979
[03/Apr/2026 21:03:20] "GET /api/audit-logs/ HTTP/1.1" 200 7996
[03/Apr/2026 21:03:20] "GET /api/notifications/ HTTP/1.1" 200 4286
[03/Apr/2026 21:03:20] "GET /api/audit-logs/ HTTP/1.1" 200 7996
[03/Apr/2026 21:03:20] "GET /api/tasks/tasks/ HTTP/1.1" 200 979
[03/Apr/2026 21:03:20] "GET /api/requests/ HTTP/1.1" 200 1497
[03/Apr/2026 21:03:20] "GET /api/requests/ HTTP/1.1" 200 1497
[03/Apr/2026 21:03:21] "GET /api/requests/ HTTP/1.1" 200 1497
[03/Apr/2026 21:03:21] "GET /api/accounts/users/ HTTP/1.1" 200 2858
[03/Apr/2026 21:03:21] "GET /api/requests/ HTTP/1.1" 200 1497
[03/Apr/2026 21:03:21] "GET /api/accounts/users/ HTTP/1.1" 200 2858
[03/Apr/2026 21:05:14] "OPTIONS /api/accounts/users/ HTTP/1.1" 200 0
[03/Apr/2026 21:05:14] "OPTIONS /api/tasks/tasks/ HTTP/1.1" 200 0
[03/Apr/2026 21:05:14] "OPTIONS /api/tasks/tasks/ HTTP/1.1" 200 0
[03/Apr/2026 21:05:14] "OPTIONS /api/accounts/users/ HTTP/1.1" 200 0
[03/Apr/2026 21:05:14] "GET /api/tasks/projects/ HTTP/1.1" 200 275
[03/Apr/2026 21:05:14] "GET /api/tasks/tasks/ HTTP/1.1" 200 979
[03/Apr/2026 21:05:14] "GET /api/tasks/projects/ HTTP/1.1" 200 275
[03/Apr/2026 21:05:14] "GET /api/accounts/users/ HTTP/1.1" 200 2858
[03/Apr/2026 21:05:14] "GET /api/tasks/tasks/ HTTP/1.1" 200 979
[03/Apr/2026 21:05:14] "GET /api/accounts/users/ HTTP/1.1" 200 2858
[03/Apr/2026 21:05:29] "OPTIONS /api/requests/ HTTP/1.1" 200 0
[03/Apr/2026 21:05:29] "OPTIONS /api/requests/ HTTP/1.1" 200 0
[03/Apr/2026 21:05:29] "GET /api/requests/ HTTP/1.1" 200 1497
[03/Apr/2026 21:05:29] "GET /api/accounts/users/ HTTP/1.1" 200 2858
[03/Apr/2026 21:05:29] "GET /api/requests/ HTTP/1.1" 200 1497
[03/Apr/2026 21:05:29] "GET /api/accounts/users/ HTTP/1.1" 200 2858
[03/Apr/2026 21:05:44] "POST /api/requests/ HTTP/1.1" 201 381
[03/Apr/2026 21:05:44] "GET /api/requests/ HTTP/1.1" 200 1879
[03/Apr/2026 21:05:47] "GET /api/accounts/users/ HTTP/1.1" 200 2858
[03/Apr/2026 21:05:47] "GET /api/accounts/users/ HTTP/1.1" 200 2858
